NE_ID,NE_Name,NE_Type,NE_Version,Release_Version,Board_Type,IP_Address,Subnet_Mask,Gateway,Configuration_Date,Location,Vendor,Admin_Contact,Status,Priority,Operational_State,Remarks
8357,NE_R,Router,3,2.3.3,Type_Y,192.168.29.216,255.255.255.0,192.168.29.158,07-02-2024,Denver,Qualcomm,user281@network.com,Active,Medium,Operational,Security audit
8358,NE_F,Router,1,7.0.6,Type_S,192.168.29.41,255.255.255.0,192.168.29.126,28-02-2024,Anaheim,Brocade,support218@service.net,Inactive,High,Maintenance,System maintenance
8359,NE_Q,Router,5,1.0.5,Type_L,192.168.29.194,255.255.255.0,192.168.29.218,03-04-2024,Newark,Arista,support160@network.com,Decommissioned,Low,Operational,Security patching
8360,NE_U,Hub,4.5,1.1.1,Type_T,192.168.29.60,255.255.255.0,192.168.29.86,21-09-2024,Cape Coral,Qualcomm,user185@company.com,Inactive,High,Operational,Device calibration
8361,NE_I,Gateway,3,9.0.2,Type_P,192.168.29.80,255.255.255.0,192.168.29.231,28-12-2024,Columbus,Google Cloud,contact48@network.com,Suspended,Medium,Maintenance,IP address allocation
8362,NE_M,Router,5,2.0.2,Type_R,192.168.29.176,255.255.255.0,192.168.29.186,31-01-2024,Detroit,Sophos,user253@provider.org,Pending,High,Maintenance,System upgrade
8363,NE_A,Router,2.1,1.1.7,Type_K,192.168.29.131,255.255.255.0,192.168.29.154,27-03-2024,Arlington,IBM,contact181@service.net,Decommissioned,High,Operational,Web service configuration
8364,NE_A,Switch,4.5,8.9.9,Type_Q,192.168.29.103,255.255.255.0,192.168.29.80,08-10-2024,New Orleans,Qualcomm,support416@company.com,Active,Low,Outage,IP address allocation
8365,NE_V,Gateway,5,5.9.4,Type_O,192.168.29.190,255.255.255.0,192.168.29.9,25-04-2024,Oxnard,Check Point,admin198@company.com,Pending,High,Testing,Cluster expansion
8366,NE_V,Router,3,7.0.1,Type_S,192.168.29.53,255.255.255.0,192.168.29.13,19-03-2024,Santa Ana,HP Enterprise,contact285@provider.org,Active,Medium,Testing,Storage expansion
8367,NE_A,Hub,4.5,2.4.9,Type_V,192.168.30.198,255.255.255.0,192.168.30.86,08-10-2024,Mesa,Citrix,support213@provider.org,Active,High,Testing,Backup verification
8368,NE_J,Router,2.1,6.5.2,Type_C,192.168.30.217,255.255.255.0,192.168.30.186,15-12-2024,San Jose,Lenovo,admin342@domain.co,Active,Medium,Operational,Configuration tuning
8369,NE_C,Hub,3,9.9.1,Type_J,192.168.30.71,255.255.255.0,192.168.30.191,05-09-2024,Columbus,Broadcom,contact422@provider.org,Pending,High,Maintenance,Firewall rule update
8370,NE_Q,Gateway,2.1,7.6.7,Type_Y,192.168.30.163,255.255.255.0,192.168.30.203,14-02-2024,Oxnard,Nokia,admin255@domain.co,Pending,Low,Testing,Web service configuration
8371,NE_T,Router,1,2.8.1,Type_G,192.168.30.80,255.255.255.0,192.168.30.150,30-04-2024,Lincoln,Nokia,support303@provider.org,Inactive,Low,Testing,Environment setup
8372,NE_C,Hub,5,5.6.6,Type_G,192.168.30.105,255.255.255.0,192.168.30.123,25-07-2024,Virginia Beach,Juniper,user14@service.net,Decommissioned,High,Maintenance,Disaster recovery testing
8373,NE_S,Switch,2.1,3.9.3,Type_A,192.168.30.33,255.255.255.0,192.168.30.126,03-02-2024,Toledo,Netgear,team328@company.com,Suspended,Medium,Operational,Traffic routing update
8374,NE_Z,Hub,1,6.1.3,Type_P,192.168.30.65,255.255.255.0,192.168.30.2,04-03-2024,Louisville,Broadcom,contact371@domain.co,Pending,Low,Maintenance,Software patching
8375,NE_M,Firewall,2.1,2.6.9,Type_F,192.168.30.107,255.255.255.0,192.168.30.37,06-12-2024,Indianapolis,Asus,admin210@provider.org,Pending,Medium,Operational,Firmware update
8376,NE_C,Router,5,6.5.4,Type_C,192.168.30.192,255.255.255.0,192.168.30.167,28-11-2024,Akron,Alcatel-Lucent,admin162@service.net,Pending,Low,Testing,Policy enforcement
8377,NE_P,Hub,3,5.9.5,Type_L,192.168.30.199,255.255.255.0,192.168.30.14,06-10-2024,Fayetteville,A10 Networks,support369@provider.org,Active,Low,Outage,Disaster recovery testing
8378,NE_A,Hub,2.1,8.0.1,Type_O,192.168.30.228,255.255.255.0,192.168.30.63,23-05-2024,Lubbock,Palo Alto Networks,team13@company.com,Pending,Medium,Outage,Storage expansion
8379,NE_B,Hub,1,2.3.6,Type_Q,192.168.30.154,255.255.255.0,192.168.30.138,11-07-2024,Cape Coral,Citrix,team426@domain.co,Pending,Low,Testing,Initial configuration
8380,NE_A,Hub,4.5,2.8.7,Type_P,192.168.30.60,255.255.255.0,192.168.30.193,17-10-2024,Indianapolis,Juniper,user373@company.com,Inactive,Low,Operational,DNS configuration
8381,NE_C,Firewall,5,1.0.7,Type_N,192.168.30.221,255.255.255.0,192.168.30.86,02-04-2024,St. Petersburg,Dell,contact446@provider.org,Inactive,High,Operational,Account provisioning
8382,NE_M,Switch,4.5,4.0.2,Type_O,192.168.30.204,255.255.255.0,192.168.30.112,12-03-2024,New Orleans,Belkin,team201@network.com,Decommissioned,Low,Testing,Virtual machine provisioning
8383,NE_B,Gateway,3,9.4.5,Type_J,192.168.30.132,255.255.255.0,192.168.30.251,24-08-2024,San Francisco,Netgear,user73@provider.org,Active,Medium,Testing,Resource scaling
8384,NE_U,Firewall,4.5,3.9.1,Type_A,192.168.30.85,255.255.255.0,192.168.30.64,06-09-2024,Chandler,Cisco,team435@domain.co,Suspended,Medium,Maintenance,Load test completion
8385,NE_O,Firewall,5,1.3.2,Type_F,192.168.30.16,255.255.255.0,192.168.30.114,24-04-2024,Dallas,HP Enterprise,contact408@provider.org,Pending,Low,Outage,Security audit
8386,NE_Q,Hub,1,5.4.8,Type_O,192.168.30.21,255.255.255.0,192.168.30.216,04-12-2024,Manhattan,Asus,admin205@domain.co,Active,High,Maintenance,System upgrade
8387,NE_B,Switch,5,5.1.3,Type_G,192.168.30.56,255.255.255.0,192.168.30.120,14-12-2024,Raleigh,Intel,user103@provider.org,Pending,Low,Testing,Storage expansion
8388,NE_A,Router,1,1.2.0,Type_M,192.168.30.44,255.255.255.0,192.168.30.205,24-05-2024,Anchorage,D-Link,user61@network.com,Decommissioned,High,Maintenance,Firmware update
8389,NE_A,Firewall,4.5,2.0.8,Type_R,192.168.30.109,255.255.255.0,192.168.30.223,07-04-2024,Garland,Xiaomi,admin415@network.com,Pending,Medium,Outage,Virtual machine provisioning
8390,NE_C,Gateway,3,9.6.8,Type_Q,192.168.30.254,255.255.255.0,192.168.30.137,02-12-2024,Bangalore,Arista,support240@network.com,Active,Medium,Operational,Compliance check
8391,NE_A,Gateway,4.5,7.6.8,Type_Y,192.168.30.15,255.255.255.0,192.168.30.34,20-03-2024,Yonkers,Alcatel-Lucent,team261@network.com,Active,Medium,Maintenance,Incident resolution
8392,NE_M,Firewall,2.1,2.9.9,Type_S,192.168.30.13,255.255.255.0,192.168.30.34,25-02-2024,Rochester,D-Link,support271@domain.co,Active,Medium,Testing,Cluster expansion
8393,NE_D,Firewall,5,7.0.0,Type_S,192.168.30.166,255.255.255.0,192.168.30.246,13-09-2024,Irving,Citrix,support277@company.com,Decommissioned,High,Operational,Load balancing configuration
8394,NE_U,Hub,1,9.2.5,Type_A,192.168.30.29,255.255.255.0,192.168.30.42,09-09-2024,San Diego,Samsung,team429@network.com,Suspended,High,Testing,Load test completion
8395,NE_A,Router,2.1,3.8.4,Type_D,192.168.30.24,255.255.255.0,192.168.30.55,18-08-2024,Newark,HP Enterprise,team387@company.com,Decommissioned,Medium,Testing,VPN setup
8396,NE_Y,Hub,1,6.1.8,Type_G,192.168.30.171,255.255.255.0,192.168.30.69,16-01-2024,Virginia Beach,Avaya,support131@provider.org,Inactive,Low,Testing,Security protocol enhancement
8397,NE_N,Hub,2.1,6.2.0,Type_F,192.168.30.93,255.255.255.0,192.168.30.39,03-01-2024,Jacksonville,Sophos,user115@domain.co,Active,High,Maintenance,Database indexing
8398,NE_B,Hub,4.5,1.0.4,Type_I,192.168.30.31,255.255.255.0,192.168.30.176,17-02-2024,Spokane,Sophos,support72@network.com,Decommissioned,High,Operational,Access control modification
8399,NE_V,Gateway,2.1,6.4.2,Type_I,192.168.30.196,255.255.255.0,192.168.30.89,02-09-2024,Mumbai,SolarWinds,support64@company.com,Inactive,Low,Outage,Risk assessment
8400,NE_C,Router,5,7.8.6,Type_D,192.168.30.177,255.255.255.0,192.168.30.168,17-10-2024,Chula Vista,Palo Alto Networks,team136@domain.co,Active,Low,Testing,IP address allocation
8401,NE_W,Gateway,1,1.9.5,Type_Q,192.168.30.99,255.255.255.0,192.168.30.249,05-05-2024,Seattle,Lenovo,support192@network.com,Pending,Medium,Maintenance,VPN setup
8402,NE_K,Switch,5,6.0.7,Type_T,192.168.30.102,255.255.255.0,192.168.30.95,13-02-2024,El Paso,Broadcom,team253@service.net,Pending,Medium,Maintenance,Configuration tuning
8403,NE_Z,Gateway,1,8.0.0,Type_S,192.168.30.198,255.255.255.0,192.168.30.132,27-10-2024,Anaheim,Ruckus Wireless,support364@domain.co,Active,High,Operational,Access control modification
8404,NE_Q,Firewall,2.1,1.9.6,Type_K,192.168.30.59,255.255.255.0,192.168.30.9,20-03-2024,Tokyo,Belkin,team312@company.com,Pending,High,Testing,Service activation
8405,NE_D,Switch,5,2.9.2,Type_H,192.168.30.76,255.255.255.0,192.168.30.237,01-01-2024,Irvine,Ciena,team431@service.net,Suspended,Low,Testing,Software upgrade
8406,NE_R,Router,1,9.5.5,Type_O,192.168.30.139,255.255.255.0,192.168.30.106,02-05-2024,Philadelphia,Nokia,admin216@company.com,Active,Medium,Outage,Scheduled maintenance
8407,NE_X,Router,4.5,6.1.2,Type_D,192.168.30.238,255.255.255.0,192.168.30.60,08-08-2024,New Orleans,Riverbed,team68@company.com,Pending,High,Testing,Resource scaling
8408,NE_Z,Firewall,4.5,4.7.4,Type_W,192.168.30.126,255.255.255.0,192.168.30.245,20-08-2024,Akron,Ubiquiti,contact288@provider.org,Inactive,Medium,Operational,Policy enforcement
8409,NE_E,Firewall,4.5,9.8.6,Type_H,192.168.30.132,255.255.255.0,192.168.30.80,23-06-2024,Rochester,A10 Networks,support210@network.com,Pending,Medium,Outage,Web service configuration
8410,NE_L,Gateway,3,8.4.7,Type_N,192.168.30.111,255.255.255.0,192.168.30.70,08-04-2024,Port St. Lucie,Broadcom,user299@network.com,Suspended,High,Operational,DNS configuration
8411,NE_P,Switch,5,1.4.7,Type_R,192.168.30.89,255.255.255.0,192.168.30.187,23-09-2024,San Francisco,Intel,user24@network.com,Decommissioned,High,Testing,Security protocol enhancement
8412,NE_J,Gateway,3,7.3.5,Type_J,192.168.30.157,255.255.255.0,192.168.30.242,13-11-2024,Houston,Microsoft,contact175@domain.co,Active,High,Testing,System reboot
8413,NE_J,Gateway,5,2.5.7,Type_R,192.168.30.94,255.255.255.0,192.168.30.108,31-10-2024,Fresno,Ubiquiti,admin469@company.com,Pending,Medium,Outage,User authentication setup
8414,NE_F,Router,5,5.6.6,Type_E,192.168.30.9,255.255.255.0,192.168.30.137,05-08-2024,San Francisco,Fortinet,user83@service.net,Decommissioned,Low,Outage,Application deployment
8415,NE_E,Hub,2.1,2.4.6,Type_W,192.168.30.62,255.255.255.0,192.168.30.163,23-03-2024,Glendale,A10 Networks,contact248@service.net,Decommissioned,Medium,Operational,Resource scaling
8416,NE_V,Switch,4.5,2.3.1,Type_Z,192.168.30.98,255.255.255.0,192.168.30.98,18-10-2024,San Francisco,VMware,support260@domain.co,Pending,Low,Testing,User access setup
8417,NE_S,Router,2.1,4.4.0,Type_R,192.168.30.174,255.255.255.0,192.168.30.6,28-04-2024,Irving,Dell,support306@provider.org,Active,Medium,Operational,Policy enforcement
8418,NE_T,Router,2.1,1.6.7,Type_Z,192.168.30.136,255.255.255.0,192.168.30.72,21-05-2024,Denver,Riverbed,contact53@network.com,Pending,High,Outage,Database indexing
8419,NE_T,Firewall,2.1,3.4.1,Type_U,192.168.30.211,255.255.255.0,192.168.30.191,20-08-2024,Raleigh,Cisco,admin239@service.net,Inactive,Low,Outage,Configuration validation
8420,NE_K,Switch,1,4.6.5,Type_P,192.168.30.237,255.255.255.0,192.168.30.208,31-03-2024,Augusta,Qualcomm,user425@service.net,Active,Medium,Maintenance,Risk assessment
8421,NE_Q,Gateway,3,7.3.0,Type_K,192.168.30.99,255.255.255.0,192.168.30.124,22-03-2024,Manhattan,Extreme Networks,user285@company.com,Pending,High,Operational,Load test completion
8422,NE_Q,Gateway,4.5,8.8.6,Type_L,192.168.30.3,255.255.255.0,192.168.30.60,26-07-2024,Nashville,Broadcom,admin469@network.com,Decommissioned,Medium,Outage,Disaster recovery testing
8423,NE_J,Switch,1,6.0.7,Type_R,192.168.30.208,255.255.255.0,192.168.30.196,25-01-2024,Wichita,Google Cloud,user48@provider.org,Pending,Low,Outage,Risk assessment
8424,NE_X,Gateway,1,3.2.8,Type_A,192.168.30.78,255.255.255.0,192.168.30.165,18-01-2024,Omaha,Fortinet,support177@company.com,Active,Low,Maintenance,Network segmentation
8425,NE_J,Switch,4.5,3.6.5,Type_C,192.168.30.254,255.255.255.0,192.168.30.200,01-01-2024,Des Moines,TP-Link,support435@company.com,Inactive,Medium,Outage,Storage expansion
8426,NE_Y,Switch,4.5,5.4.8,Type_D,192.168.30.239,255.255.255.0,192.168.30.239,07-02-2024,Modesto,Microsoft,contact356@domain.co,Decommissioned,Medium,Operational,Connectivity testing
8427,NE_I,Router,4.5,2.5.3,Type_K,192.168.30.159,255.255.255.0,192.168.30.55,02-10-2024,Philadelphia,Belkin,support299@company.com,Decommissioned,High,Testing,Security patching
8428,NE_L,Router,2.1,9.0.9,Type_M,192.168.30.90,255.255.255.0,192.168.30.208,10-09-2024,North Las Vegas,AWS,contact88@company.com,Active,Low,Testing,IP address allocation
8429,NE_S,Switch,4.5,5.0.8,Type_T,192.168.30.136,255.255.255.0,192.168.30.119,22-01-2024,Omaha,Broadcom,support402@service.net,Pending,Low,Outage,Disaster recovery testing
8430,NE_T,Router,5,4.8.0,Type_U,192.168.30.119,255.255.255.0,192.168.30.101,15-02-2024,Aurora,Sophos,user399@network.com,Decommissioned,Medium,Operational,Initial configuration
8431,NE_W,Switch,1,7.9.2,Type_O,192.168.30.204,255.255.255.0,192.168.30.15,21-08-2024,Fayetteville,Lenovo,user358@network.com,Active,High,Maintenance,Virtual machine provisioning
8432,NE_O,Gateway,4.5,1.5.1,Type_I,192.168.30.249,255.255.255.0,192.168.30.100,21-01-2024,Santa Clarita,Broadcom,team111@service.net,Decommissioned,High,Outage,Site inspection
8433,NE_J,Firewall,4.5,4.1.5,Type_D,192.168.30.190,255.255.255.0,192.168.30.28,04-01-2024,Stockton,Oracle,support226@network.com,Inactive,Low,Testing,Data migration
8434,NE_O,Gateway,2.1,9.4.8,Type_W,192.168.30.84,255.255.255.0,192.168.30.60,03-05-2024,Boise,VMware,team262@provider.org,Pending,Medium,Operational,Security protocol enhancement
8435,NE_I,Gateway,1,9.7.1,Type_F,192.168.30.186,255.255.255.0,192.168.30.227,28-02-2024,Augusta,Barracuda,team461@domain.co,Decommissioned,Medium,Testing,Compliance check
8436,NE_P,Switch,5,6.0.7,Type_E,192.168.30.63,255.255.255.0,192.168.30.217,14-09-2024,Winston-Salem,Fortinet,contact486@domain.co,Decommissioned,Medium,Outage,Load test completion
8437,NE_J,Switch,3,2.2.5,Type_A,192.168.30.124,255.255.255.0,192.168.30.119,11-09-2024,Baltimore,Lenovo,user23@provider.org,Inactive,Low,Maintenance,Intrusion detection configuration
8438,NE_N,Hub,5,7.1.0,Type_R,192.168.30.216,255.255.255.0,192.168.30.16,23-11-2024,St. Petersburg,Dell,team302@network.com,Inactive,High,Testing,Policy update
8439,NE_L,Hub,3,5.5.6,Type_A,192.168.30.149,255.255.255.0,192.168.30.18,28-10-2024,Tokyo,Extreme Networks,team468@service.net,Suspended,Low,Maintenance,Incident resolution
8440,NE_Z,Hub,1,1.1.1,Type_T,192.168.30.83,255.255.255.0,192.168.30.235,25-04-2024,Tallahassee,Google Cloud,support142@company.com,Decommissioned,High,Testing,Storage expansion
8441,NE_N,Router,5,8.3.8,Type_P,192.168.30.67,255.255.255.0,192.168.30.188,11-01-2024,Albuquerque,Oracle,user409@domain.co,Pending,High,Maintenance,Server hardening
8442,NE_A,Switch,2.1,7.3.5,Type_W,192.168.30.131,255.255.255.0,192.168.30.123,12-01-2024,Aurora,AWS,admin373@domain.co,Inactive,High,Maintenance,VPN setup
8443,NE_M,Switch,5,6.2.8,Type_I,192.168.30.224,255.255.255.0,192.168.30.247,17-05-2024,New Orleans,Palo Alto Networks,support3@company.com,Active,Medium,Testing,Load balancing configuration
8444,NE_Q,Firewall,4.5,6.9.4,Type_T,192.168.30.178,255.255.255.0,192.168.30.156,10-10-2024,Greensboro,Sophos,admin345@domain.co,Suspended,Low,Testing,Configuration validation
8445,NE_B,Firewall,1,9.4.8,Type_M,192.168.30.27,255.255.255.0,192.168.30.18,27-11-2024,Glendale,Sophos,user58@domain.co,Suspended,Low,Maintenance,Environment setup
8446,NE_K,Firewall,2.1,2.0.2,Type_D,192.168.30.189,255.255.255.0,192.168.30.49,10-05-2024,Indianapolis,Lenovo,support93@domain.co,Pending,High,Testing,IP address allocation
8447,NE_N,Hub,4.5,4.8.5,Type_F,192.168.30.17,255.255.255.0,192.168.30.40,20-03-2024,Los Angeles,Samsung,contact81@service.net,Decommissioned,Low,Testing,Cluster expansion
8448,NE_J,Firewall,5,4.2.0,Type_C,192.168.30.109,255.255.255.0,192.168.30.240,17-05-2024,Las Vegas,Dell,support101@domain.co,Active,Medium,Maintenance,Performance monitoring setup
8449,NE_S,Firewall,3,2.6.8,Type_P,192.168.30.106,255.255.255.0,192.168.30.202,12-11-2024,Arlington,SonicWall,admin435@network.com,Decommissioned,Medium,Outage,Redundancy setup
8450,NE_N,Gateway,2.1,6.2.1,Type_J,192.168.30.58,255.255.255.0,192.168.30.152,27-04-2024,Gilbert,Riverbed,support170@service.net,Inactive,High,Maintenance,Security patching
8451,NE_J,Switch,2.1,2.6.0,Type_A,192.168.30.116,255.255.255.0,192.168.30.106,04-05-2024,Tempe,Arista,team223@service.net,Suspended,High,Outage,Initial configuration
8452,NE_F,Hub,2.1,1.2.3,Type_F,192.168.30.74,255.255.255.0,192.168.30.198,22-03-2024,Memphis,Cisco,admin239@service.net,Decommissioned,High,Maintenance,VPN setup
8453,NE_O,Hub,1,9.7.0,Type_T,192.168.30.76,255.255.255.0,192.168.30.229,01-07-2024,Tulsa,Check Point,user217@provider.org,Decommissioned,Low,Outage,Configuration tuning
8454,NE_N,Gateway,5,3.9.5,Type_N,192.168.30.207,255.255.255.0,192.168.30.162,24-10-2024,Hialeah,CommScope,contact365@domain.co,Active,Medium,Outage,Software upgrade
8455,NE_G,Router,3,2.3.9,Type_Z,192.168.30.11,255.255.255.0,192.168.30.22,24-12-2024,Jacksonville,Avaya,contact168@company.com,Pending,Low,Maintenance,Bandwidth adjustment
8456,NE_D,Firewall,4.5,5.1.3,Type_D,192.168.30.195,255.255.255.0,192.168.30.158,05-09-2024,Cleveland,Huawei,user367@company.com,Suspended,Low,Maintenance,Software upgrade
8457,NE_I,Gateway,2.1,5.4.2,Type_B,192.168.30.39,255.255.255.0,192.168.30.157,12-10-2024,Saint Paul,Huawei,contact312@network.com,Decommissioned,High,Testing,User authentication setup
8458,NE_G,Gateway,2.1,6.1.3,Type_K,192.168.30.249,255.255.255.0,192.168.30.80,11-01-2024,Kansas City,Asus,support117@network.com,Decommissioned,Low,Maintenance,Environment setup
8459,NE_X,Router,1,3.8.9,Type_O,192.168.30.24,255.255.255.0,192.168.30.159,06-09-2024,Glendale,Microsoft,support467@domain.co,Inactive,Medium,Testing,Configuration tuning
8460,NE_T,Hub,5,3.8.6,Type_F,192.168.30.58,255.255.255.0,192.168.30.87,27-07-2024,Fort Worth,Samsung,team368@domain.co,Decommissioned,Medium,Operational,Network segmentation
8461,NE_Q,Firewall,4.5,9.3.7,Type_K,192.168.30.234,255.255.255.0,192.168.30.84,14-08-2024,St. Louis,Ruckus Wireless,support45@network.com,Active,High,Outage,Load balancing configuration
8462,NE_G,Switch,1,8.1.6,Type_L,192.168.30.44,255.255.255.0,192.168.30.123,20-07-2024,Grand Prairie,IBM,contact249@company.com,Suspended,High,Testing,Configuration backup
8463,NE_C,Switch,5,4.8.6,Type_H,192.168.30.198,255.255.255.0,192.168.30.28,10-04-2024,Hialeah,Avaya,team45@company.com,Pending,High,Operational,Server migration
8464,NE_U,Gateway,4.5,8.6.2,Type_B,192.168.30.8,255.255.255.0,192.168.30.47,27-06-2024,Montgomery,Apple,support262@domain.co,Active,Medium,Outage,Resource scaling
8465,NE_P,Gateway,5,9.7.4,Type_C,192.168.30.192,255.255.255.0,192.168.30.104,19-10-2024,Charlotte,Lenovo,contact494@provider.org,Suspended,Low,Maintenance,Configuration tuning
8466,NE_R,Router,1,4.8.9,Type_N,192.168.30.207,255.255.255.0,192.168.30.100,19-08-2024,Chesapeake,Google Cloud,support279@service.net,Active,Low,Operational,Traffic routing update
8467,NE_O,Switch,3,9.5.3,Type_A,192.168.30.84,255.255.255.0,192.168.30.202,05-03-2024,Sacramento,Xiaomi,team231@domain.co,Pending,Low,Maintenance,Server hardening
8468,NE_N,Firewall,2.1,8.9.7,Type_W,192.168.30.59,255.255.255.0,192.168.30.234,21-03-2024,Birmingham,Nokia,support496@provider.org,Suspended,Medium,Testing,User access setup
8469,NE_R,Switch,1,9.9.9,Type_U,192.168.30.145,255.255.255.0,192.168.30.157,10-08-2024,Sacramento,Sophos,support476@company.com,Active,Low,Testing,Incident resolution
8470,NE_E,Gateway,4.5,1.5.1,Type_T,192.168.30.7,255.255.255.0,192.168.30.54,09-10-2024,Anaheim,Samsung,admin1@network.com,Suspended,Low,Outage,Scheduled maintenance
8471,NE_Y,Gateway,2.1,3.5.3,Type_E,192.168.30.116,255.255.255.0,192.168.30.133,25-05-2024,Oxnard,Citrix,admin177@provider.org,Pending,High,Testing,Redundancy setup
8472,NE_S,Switch,4.5,9.1.7,Type_Q,192.168.30.76,255.255.255.0,192.168.30.176,23-03-2024,Saint Paul,Juniper,support456@network.com,Pending,High,Outage,Access control modification
8473,NE_W,Router,5,2.7.9,Type_G,192.168.30.42,255.255.255.0,192.168.30.155,24-08-2024,Arlington,Oracle,support498@provider.org,Inactive,High,Testing,Hardware installation
